tile,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,F0,F0-5,F5-10,F>10,total,P0,P0-5,P5-10,P10
1057,"7000,69466715233","3,26832731127929","1,2375509442749","0,4675375569458","0,200753423522949","0,167737010498046","0,066025030517578","0,04550446661377","0,030334927185059","0,041041663391113","0,014275743835449","0,012491227722168","0,008030681274414","0,007137902038574","0,003568968261719","0,006245664855957","0,009813968139648","0,003569089904785","0,005353540588379","0,003569068481445","0,003569183532715","0,001784579589844","0,001784432556152","0,00178450604248","0,001784555175781","0,001784627807617","0,000892257019043",0,0,0,0,0,0,0,0,"0,000892256774902","7000,69466715233","5,34190624652099","0,197181831542969","0,074056509765625","7006,30781174016","0,999198844136076","0,000762442414758","2,81434725452056E-05","1,05699766204293E-05"
1058,"12662,2458939301","3,37069783020019","2,310289725708","1,87565401690673","1,61059341662597","1,24281161871337","0,919621268554687","0,800884661865234","0,741970674194336","0,62949035723877","0,575913241455078","0,593782611877441","0,566989596374511","0,580391510559082","0,61522554107666","0,606288017578125","0,60629482055664","0,684879227050781","0,658089199401855","0,673274352966308","0,717942180603027","0,723298076171874","0,755447193481446","0,762597502746581","0,86171196960449","0,892071976684569","0,925112147399901","0,981373212036131","1,03048491259765","0,999231269409179","1,05012747106933","0,996554658935547","0,859039440795898","0,699211984558107","0,391123482360839","8,88249111328127","12662,2458939301","10,4100466081543","3,6678802033081","27,1130334691772","12703,4368542107","0,996757494782447","0,000819466946435","0,000288731328805","0,002134306942313"
1059,"17305,9957440766","10,1620041237182","11,7499104543457","14,4289746921386","17,1198383246458","4,58881367639159","4,01227694830322","3,79953588562011","3,82366607122803","3,61005559344482","4,08999456085204","2,94326609295654","2,64831257025146","2,6670895170288","2,39178817388916","2,36497722668456","2,00299363189697","1,84478830767822","1,35588737200927","1,07166302178955","0,883964211486816","0,747215294738769","0,659627650878906","0,654262384765624","0,670347940002441","0,489811899658203","0,441543698547363","0,471935976623535","0,424573041931152","0,496074474182128","0,633730302551269","0,785687865356445","0,875066981689453","0,776735006958008","1,00195981243896","27,4077692299194","17305,9957440766","58,0495412712399","19,3355290594482","56,711071685913","17440,0918860932","0,992311041541958","0,003328511205697","0,001108682751544","0,003251764500801"
1060,"26963,1886383004","82,1152921251222","57,0666537930297","44,8678257062989","48,7922614959108","22,880481425354","20,8610272453613","17,7832166304321","16,5504665305175","15,8192274230957","14,9967967161865","13,8284152197875","13,3921726734009","12,9657615895385","12,6564550195312","12,088803244873","11,7937977200317","13,1177335160522","9,12447167578124","8,25376289398193","7,34462035998535","6,38541239916991","5,66400217980957","4,88894988659667","4,35883629980468","3,6186558675537","3,36477730877685","2,99826359075927","3,02866211462402","2,5200138774414","2,15082187493896","2,13652699389648","1,44461146166992","1,11206656713867","2,17675782751464","404,15024673712","26963,1886383004","255,722514545716","86,0107345455931","564,564598899778","27869,4864862915","0,967480640576679","0,009175716770795","0,003086197321501","0,020257445331025"
1061,"27541,3815519393","61,5797986463616","60,7575392069698","45,0178074470215","36,7965153172607","29,2492052398682","23,4197363658446","18,1567027075195","14,5708608436279","11,6052284581909","9,26587118328856","7,81562248516845","6,25811705554198","5,31281092077636","4,47193862677002","3,77227733221435","3,15838933758544","2,70354931469726","2,21026161651611","1,74552914813232","1,42291517254638","1,17177281573486","1,00911720281982","0,754390395507812","0,630154030395507","0,527374302368164","0,424582493530273","0,391510158630371","0,28871641241455","0,225253526062011","0,185922972167968","0,152851737609863","0,126928143127441","0,14033816619873","0,572924694763183","56,1580652813721","27541,3815519393","233,400865857482","77,0183995584714","101,631313342651","27953,4321306979","0,985259392233768","0,008349631800711","0,002755239471073","0,003635736494448"
1062,"27161,9579331888","190,955650706847","167,439479636352","88,7358441972653","61,1972024332273","45,107169052246","35,435505337097","28,3454660702514","23,5292784667968","20,0032046363524","16,9457725736694","14,4689884959716","12,3180161844482","10,4696244058837","8,84908279840087","7,7847765236206","6,37936770184326","5,56146379907226","4,86225963397216","4,19257333447265","3,56138355755615","3,02836343890381","2,48473148437499","2,00098329608154","1,53600195355224","1,08347914465332","0,746157396057128","0,485552718505859","0,332922529174804","0,192789058959961","0,114251896972656","0,061587815734863","0,033025524536133","0,023210918518066","0,032135891540527","3,21749711279298","27161,9579331888","553,435346025938","124,259227084167","93,8202266156004","27933,4727329145","0,972380276269172","0,01981262234444","0,004448398817872","0,003358702568516"
1063,"27345,3674723714","10,8592101717529","24,1900712927247","9,88063013537599","11,3594962606811","11,1542316757202","15,7024246871337","15,0978556749877","13,6304695267333","12,162367295227","10,6942880618286","9,30243590191648","7,91493193371581","6,66210679211425","5,68031633062743","4,9875135795288","4,45515496002197","4,09500752270507","3,65354800610351","3,36996392224121","3,26301461669921","2,96958685046386","2,72875829187011","2,65831489953612","2,36038073883056","2,13916624963378","2,1035026741333","2,07586048150635","2,15973025958251","2,4068494430542","2,80027808007812","3,07861255285645","3,19548496337891","2,78152392730712","1,08470879541015","3,90767896362304","27345,3674723714","67,4436395362549","67,2874052459103","91,8344307369383","27571,9329478905","0,991782749655336","0,002446097619043","0,002440431194036","0,003330721531584"
1064,"27787,1023186936","23,6056994892578","10,7410051501464","5,2598917390747","2,98176668988037","1,77580536328125","1,19323389324951","0,99592275213623","0,656887442993164","0,408490588623046","0,273227293151855","0,186876559692382","0,148584616455078","0,122764386596679","0,075611691162109","0,056052890258789","0,05160469317627","0,040029581176758","0,02668704888916","0,020460216247559","0,013342286560059","0,005342077087402","0,008895367248535","0,005336883911133","0,005341209777832","0,003560074401855","0,001780978820801","0,003558930175781",0,"0,000889642700195",0,0,0,0,0,"0,071142650817871","27787,1023186936","44,3641684316405","3,52776197015381","0,847861785156248","27835,8421108806","0,998249027566948","0,001593778562722","0,000126734515741","3,04593545896294E-05"
1065,"27560,0788872806","42,3962504191284","24,3879753574828","14,2329339988403","9,91123297863769","6,48961250372314","4,77430742028808","3,65832243969726","2,82344749658203","2,40859939068603","1,52428229895019","1,47365724987792","0,984568784118652","0,766550952514648","0,871088173339844","0,454645566467285","0,502510335327148","0,344732801086425","0,322592488464355","0,241042075073242","0,207372932067871","0,205595853271484","0,185216219299316","0,159518762268066","0,130270408630371","0,114319177856445","0,093934559631348","0,084189545471191","0,087735335693359","0,109004805969238","0,102801830566406","0,090401850891113","0,103697181091308","0,121424828430175","0,094838765014648","1,52645172668456","27560,0788872806","97,4180052578123","15,1889590462036","9,37816220910642","27682,0640137937","0,995593351476525","0,00351917419197","0,000548693155201","0,000338781176304"
1066,"27603,814140093","11,1436582270507","5,49184210974121","2,57073190753173","1,67167973956298","1,12441716601562","0,91144672076416","0,789492414978027","0,640920665954589","0,596737062988281","0,6100148616333","0,575559006286621","0,462372388488769","0,520746991027832","0,536463869934082","0,463183757385253","0,478105158325195","0,465699083251953","0,395964352294921","0,371279065246582","0,339442827087402","0,410161298522949","0,323536186584472","0,346552568908691","0,323566636169433","0,295289948425293","0,297062491394043","0,312972385131835","0,290863729980468","0,367791949218749","0,325340531860351","0,483608187866211","0,399570951904297","0,665810589416504","0,635308351074218","36,6444562587281","27603,814140093","22,0023291499022","3,54861172631836","46,7307085645142","27676,0957895337","0,997388300358894","0,000794993965812","0,000128219375786","0,001688486299509"
